"date","year","month","day","county","state","fips","cases","deaths","population","cases_per100k","deaths_per100k","daily_case_count","daily_death_count","datatype","station","fl_m","fl_q","fl_so","fl_t","temp","temp_from_median","location"
2020-09-13,2020,9,13,"Multnomah","Oregon","41051",6556,127,798647,820.888327383688,15.90189407836,4.25719998948239,-0.125211764396534,"TAVG","GHCND:USW00024229","H","","S","",13.4,7.6,"Multnomah County, OR"
2020-09-14,2020,9,14,"Multnomah","Oregon","41051",6584,127,798647,824.394256786791,15.90189407836,3.50592940310287,0,"TAVG","GHCND:USR0000OLOG","","","U","",16.9,4.1,"Multnomah County, OR"
2020-09-14,2020,9,14,"Multnomah","Oregon","41051",6584,127,798647,824.394256786791,15.90189407836,3.50592940310287,0,"TAVG","GHCND:USS0022D02S","","","T","",13.8,7.2,"Multnomah County, OR"
2020-09-14,2020,9,14,"Multnomah","Oregon","41051",6584,127,798647,824.394256786791,15.90189407836,3.50592940310287,0,"TAVG","GHCND:USW00024229","H","","S","",15.8,5.2,"Multnomah County, OR"
2020-09-15,2020,9,15,"Multnomah","Oregon","41051",6618,129,798647,828.651456776273,16.1523176071531,4.25719998948227,0.250423528793069,"TAVG","GHCND:USR0000OLOG","","","U","",18.3,2.7,"Multnomah County, OR"
2020-09-15,2020,9,15,"Multnomah","Oregon","41051",6618,129,798647,828.651456776273,16.1523176071531,4.25719998948227,0.250423528793069,"TAVG","GHCND:USS0022D02S","","","T","",14.3,6.7,"Multnomah County, OR"
2020-09-15,2020,9,15,"Multnomah","Oregon","41051",6618,129,798647,828.651456776273,16.1523176071531,4.25719998948227,0.250423528793069,"TAVG","GHCND:USW00024229","H","","S","",19.2,1.8,"Multnomah County, OR"
2020-09-16,2020,9,16,"Multnomah","Oregon","41051",6649,130,798647,832.533021472565,16.2775293715496,3.88156469629257,0.125211764396536,"TAVG","GHCND:USR0000OLOG","","","U","",17.2,3.8,"Multnomah County, OR"
2020-09-16,2020,9,16,"Multnomah","Oregon","41051",6649,130,798647,832.533021472565,16.2775293715496,3.88156469629257,0.125211764396536,"TAVG","GHCND:USS0022D02S","","","T","",13.1,7.9,"Multnomah County, OR"
2020-09-16,2020,9,16,"Multnomah","Oregon","41051",6649,130,798647,832.533021472565,16.2775293715496,3.88156469629257,0.125211764396536,"TAVG","GHCND:USW00024229","H","","S","",17.5,3.5,"Multnomah County, OR"
2020-09-17,2020,9,17,"Multnomah","Oregon","41051",6690,129,798647,837.666703812823,16.1523176071531,5.13368234025791,-0.125211764396536,"TAVG","GHCND:USR0000OLOG","","","U","",16.3,4.7,"Multnomah County, OR"
2020-09-17,2020,9,17,"Multnomah","Oregon","41051",6690,129,798647,837.666703812823,16.1523176071531,5.13368234025791,-0.125211764396536,"TAVG","GHCND:USS0022D02S","","","T","",13.6,7.4,"Multnomah County, OR"
2020-09-17,2020,9,17,"Multnomah","Oregon","41051",6690,129,798647,837.666703812823,16.1523176071531,5.13368234025791,-0.125211764396536,"TAVG","GHCND:USW00024229","H","","S","",17.3,3.7,"Multnomah County, OR"
2020-09-18,2020,9,18,"Multnomah","Oregon","41051",6743,132,798647,844.30292732584,16.5279529003427,6.63622351301649,0.375635293189607,"TAVG","GHCND:USR0000OLOG","","","U","",12.3,8.7,"Multnomah County, OR"
2020-09-18,2020,9,18,"Multnomah","Oregon","41051",6743,132,798647,844.30292732584,16.5279529003427,6.63622351301649,0.375635293189607,"TAVG","GHCND:USS0022D02S","","","T","",11.4,9.6,"Multnomah County, OR"
2020-09-18,2020,9,18,"Multnomah","Oregon","41051",6743,132,798647,844.30292732584,16.5279529003427,6.63622351301649,0.375635293189607,"TAVG","GHCND:USW00024229","H","","S","",18.8,2.2,"Multnomah County, OR"
2020-09-19,2020,9,19,"Multnomah","Oregon","41051",6779,132,798647,848.810550844115,16.5279529003427,4.5076235182753,0,"TAVG","GHCND:USR0000OLOG","","","U","",11.4,9.6,"Multnomah County, OR"
2020-09-19,2020,9,19,"Multnomah","Oregon","41051",6779,132,798647,848.810550844115,16.5279529003427,4.5076235182753,0,"TAVG","GHCND:USS0022D02S","","","T","",10.8,10.2,"Multnomah County, OR"
2020-09-19,2020,9,19,"Multnomah","Oregon","41051",6779,132,798647,848.810550844115,16.5279529003427,4.5076235182753,0,"TAVG","GHCND:USW00024229","H","","S","",16.8,4.2,"Multnomah County, OR"
2020-09-20,2020,9,20,"Multnomah","Oregon","41051",6818,132,798647,853.69380965558,16.5279529003427,4.88325881146488,0,"TAVG","GHCND:USR0000OLOG","","","U","",13.7,7.3,"Multnomah County, OR"
2020-09-20,2020,9,20,"Multnomah","Oregon","41051",6818,132,798647,853.69380965558,16.5279529003427,4.88325881146488,0,"TAVG","GHCND:USS0022D02S","","","T","",11.4,9.6,"Multnomah County, OR"
2020-09-20,2020,9,20,"Multnomah","Oregon","41051",6818,132,798647,853.69380965558,16.5279529003427,4.88325881146488,0,"TAVG","GHCND:USW00024229","H","","S","",17.8,3.2,"Multnomah County, OR"
2020-09-21,2020,9,21,"Multnomah","Oregon","41051",6853,136,798647,858.076221409459,17.0287999579288,4.38241175387873,0.500847057586142,"TAVG","GHCND:USR0000OLOG","","","U","",13.4,7.6,"Multnomah County, OR"
2020-09-21,2020,9,21,"Multnomah","Oregon","41051",6853,136,798647,858.076221409459,17.0287999579288,4.38241175387873,0.500847057586142,"TAVG","GHCND:USS0022D02S","","","T","",10.5,10.5,"Multnomah County, OR"
2020-09-21,2020,9,21,"Multnomah","Oregon","41051",6853,136,798647,858.076221409459,17.0287999579288,4.38241175387873,0.500847057586142,"TAVG","GHCND:USW00024229","H","","S","",17.7,3.3,"Multnomah County, OR"
2020-09-22,2020,9,22,"Multnomah","Oregon","41051",6912,136,798647,865.463715508854,17.0287999579288,7.38749409939567,0,"TAVG","GHCND:USR0000OLOG","","","U","",12.8,8.2,"Multnomah County, OR"
2020-09-22,2020,9,22,"Multnomah","Oregon","41051",6912,136,798647,865.463715508854,17.0287999579288,7.38749409939567,0,"TAVG","GHCND:USS0022D02S","","","T","",11.4,9.6,"Multnomah County, OR"
2020-09-22,2020,9,22,"Multnomah","Oregon","41051",6912,136,798647,865.463715508854,17.0287999579288,7.38749409939567,0,"TAVG","GHCND:USW00024229","H","","S","",19.4,1.6,"Multnomah County, OR"
2020-09-23,2020,9,23,"Multnomah","Oregon","41051",6938,136,798647,868.719221383164,17.0287999579288,3.25550587430985,0,"TAVG","GHCND:USR0000OLOG","","","U","",13.5,7.5,"Multnomah County, OR"
2020-09-23,2020,9,23,"Multnomah","Oregon","41051",6938,136,798647,868.719221383164,17.0287999579288,3.25550587430985,0,"TAVG","GHCND:USS0022D02S","","","T","",11.4,9.6,"Multnomah County, OR"
2020-09-23,2020,9,23,"Multnomah","Oregon","41051",6938,136,798647,868.719221383164,17.0287999579288,3.25550587430985,0,"TAVG","GHCND:USW00024229","H","","S","",18.8,2.2,"Multnomah County, OR"
2020-09-24,2020,9,24,"Multnomah","Oregon","41051",7022,136,798647,879.237009592473,17.0287999579288,10.5177882093089,0,"TAVG","GHCND:USR0000OLOG","","","U","",10.3,10.7,"Multnomah County, OR"
2020-09-24,2020,9,24,"Multnomah","Oregon","41051",7022,136,798647,879.237009592473,17.0287999579288,10.5177882093089,0,"TAVG","GHCND:USS0022D02S","","","T","",9.8,11.2,"Multnomah County, OR"
2020-09-24,2020,9,24,"Multnomah","Oregon","41051",7022,136,798647,879.237009592473,17.0287999579288,10.5177882093089,0,"TAVG","GHCND:USW00024229","H","","S","",17.4,3.6,"Multnomah County, OR"
2020-09-25,2020,9,25,"Multnomah","Oregon","41051",7081,138,798647,886.624503691869,17.2792234867219,7.38749409939567,0.250423528793071,"TAVG","GHCND:USR0000OLOG","","","U","",9.8,11.2,"Multnomah County, OR"
2020-09-25,2020,9,25,"Multnomah","Oregon","41051",7081,138,798647,886.624503691869,17.2792234867219,7.38749409939567,0.250423528793071,"TAVG","GHCND:USS0022D02S","","","T","",9.2,11.8,"Multnomah County, OR"
2020-09-25,2020,9,25,"Multnomah","Oregon","41051",7081,138,798647,886.624503691869,17.2792234867219,7.38749409939567,0.250423528793071,"TAVG","GHCND:USW00024229","H","","S","",16.6,4.4,"Multnomah County, OR"
2020-09-26,2020,9,26,"Multnomah","Oregon","41051",7113,138,798647,890.631280152558,17.2792234867219,4.00677646068914,0,"TAVG","GHCND:USR0000OLOG","","","U","",9.6,11.4,"Multnomah County, OR"
2020-09-26,2020,9,26,"Multnomah","Oregon","41051",7113,138,798647,890.631280152558,17.2792234867219,4.00677646068914,0,"TAVG","GHCND:USS0022D02S","","","T","",9,12,"Multnomah County, OR"
2020-09-26,2020,9,26,"Multnomah","Oregon","41051",7113,138,798647,890.631280152558,17.2792234867219,4.00677646068914,0,"TAVG","GHCND:USW00024229","H","","S","",15.6,5.4,"Multnomah County, OR"
2020-09-27,2020,9,27,"Multnomah","Oregon","41051",7184,138,798647,899.521315424712,17.2792234867219,8.89003527215402,0,"TAVG","GHCND:USR0000OLOG","","","U","",13.3,7.7,"Multnomah County, OR"
2020-09-27,2020,9,27,"Multnomah","Oregon","41051",7184,138,798647,899.521315424712,17.2792234867219,8.89003527215402,0,"TAVG","GHCND:USS0022D02S","","","T","",9.4,11.6,"Multnomah County, OR"
2020-09-27,2020,9,27,"Multnomah","Oregon","41051",7184,138,798647,899.521315424712,17.2792234867219,8.89003527215402,0,"TAVG","GHCND:USW00024229","H","","S","",15.9,5.1,"Multnomah County, OR"
2020-09-28,2020,9,28,"Multnomah","Oregon","41051",7204,139,798647,902.025550712643,17.4044352511185,2.50423528793067,0.125211764396536,"TAVG","GHCND:USR0000OLOG","","","U","",17.7,3.3,"Multnomah County, OR"
2020-09-28,2020,9,28,"Multnomah","Oregon","41051",7204,139,798647,902.025550712643,17.4044352511185,2.50423528793067,0.125211764396536,"TAVG","GHCND:USS0022D02S","","","T","",14.9,6.1,"Multnomah County, OR"
2020-09-28,2020,9,28,"Multnomah","Oregon","41051",7204,139,798647,902.025550712643,17.4044352511185,2.50423528793067,0.125211764396536,"TAVG","GHCND:USW00024229","H","","S","",17.9,3.1,"Multnomah County, OR"
2020-09-29,2020,9,29,"Multnomah","Oregon","41051",7257,140,798647,908.661774225659,17.529647015515,6.63622351301638,0.125211764396536,"TAVG","GHCND:USR0000OLOG","","","U","",19.3,1.7,"Multnomah County, OR"
2020-09-29,2020,9,29,"Multnomah","Oregon","41051",7257,140,798647,908.661774225659,17.529647015515,6.63622351301638,0.125211764396536,"TAVG","GHCND:USS0022D02S","","","T","",14.8,6.2,"Multnomah County, OR"
2020-09-29,2020,9,29,"Multnomah","Oregon","41051",7257,140,798647,908.661774225659,17.529647015515,6.63622351301638,0.125211764396536,"TAVG","GHCND:USW00024229","H","","S","",19.9,1.1,"Multnomah County, OR"
2020-09-30,2020,9,30,"Multnomah","Oregon","41051",7274,141,798647,910.7903742204,17.6548587799115,2.12859999474108,0.125211764396539,"TAVG","GHCND:USR0000OLOG","","","U","",20.7,0.300000000000001,"Multnomah County, OR"
2020-09-30,2020,9,30,"Multnomah","Oregon","41051",7274,141,798647,910.7903742204,17.6548587799115,2.12859999474108,0.125211764396539,"TAVG","GHCND:USS0022D02S","","","T","",14.5,6.5,"Multnomah County, OR"
2020-09-30,2020,9,30,"Multnomah","Oregon","41051",7274,141,798647,910.7903742204,17.6548587799115,2.12859999474108,0.125211764396539,"TAVG","GHCND:USW00024229","H","","S","",19.3,1.7,"Multnomah County, OR"
2020-10-01,2020,10,1,"Multnomah","Oregon","41051",7345,141,798647,919.680409492554,17.6548587799115,8.89003527215414,0,"TAVG","GHCND:USR0000OLOG","","","U","",22.7,1.7,"Multnomah County, OR"
2020-10-01,2020,10,1,"Multnomah","Oregon","41051",7345,141,798647,919.680409492554,17.6548587799115,8.89003527215414,0,"TAVG","GHCND:USS0022D02S","","","T","",15.1,5.9,"Multnomah County, OR"
2020-10-01,2020,10,1,"Multnomah","Oregon","41051",7345,141,798647,919.680409492554,17.6548587799115,8.89003527215414,0,"TAVG","GHCND:USW00024229","H","","S","",18.4,2.6,"Multnomah County, OR"
2020-10-02,2020,10,2,"Multnomah","Oregon","41051",7402,141,798647,926.817480063157,17.6548587799115,7.13707057060253,0,"TAVG","GHCND:USR0000OLOG","","","U","",20.3,0.699999999999999,"Multnomah County, OR"
2020-10-02,2020,10,2,"Multnomah","Oregon","41051",7402,141,798647,926.817480063157,17.6548587799115,7.13707057060253,0,"TAVG","GHCND:USS0022D02S","","","T","",14.4,6.6,"Multnomah County, OR"
2020-10-02,2020,10,2,"Multnomah","Oregon","41051",7402,141,798647,926.817480063157,17.6548587799115,7.13707057060253,0,"TAVG","GHCND:USW00024229","H","","S","",17.7,3.3,"Multnomah County, OR"
2020-10-03,2020,10,3,"Multnomah","Oregon","41051",7455,144,798647,933.453703576173,18.0304940731011,6.63622351301638,0.375635293189603,"TAVG","GHCND:USR0000OLOG","","","U","",17.8,3.2,"Multnomah County, OR"
2020-10-03,2020,10,3,"Multnomah","Oregon","41051",7455,144,798647,933.453703576173,18.0304940731011,6.63622351301638,0.375635293189603,"TAVG","GHCND:USS0022D02S","","","T","",12.4,8.6,"Multnomah County, OR"
2020-10-03,2020,10,3,"Multnomah","Oregon","41051",7455,144,798647,933.453703576173,18.0304940731011,6.63622351301638,0.375635293189603,"TAVG","GHCND:USW00024229","H","","S","",17.7,3.3,"Multnomah County, OR"
2020-10-04,2020,10,4,"Multnomah","Oregon","41051",7516,144,798647,941.091621204362,18.0304940731011,7.63791762818869,0,"TAVG","GHCND:USR0000OLOG","","","U","",14.3,6.7,"Multnomah County, OR"
2020-10-04,2020,10,4,"Multnomah","Oregon","41051",7516,144,798647,941.091621204362,18.0304940731011,7.63791762818869,0,"TAVG","GHCND:USS0022D02S","","","T","",10.5,10.5,"Multnomah County, OR"
2020-10-04,2020,10,4,"Multnomah","Oregon","41051",7516,144,798647,941.091621204362,18.0304940731011,7.63791762818869,0,"TAVG","GHCND:USW00024229","H","","S","",17.2,3.8,"Multnomah County, OR"
2020-10-05,2020,10,5,"Multnomah","Oregon","41051",7576,145,798647,948.604327068154,18.1557058374977,7.51270586379223,0.125211764396536,"TAVG","GHCND:USR0000OLOG","","","U","",15.7,5.3,"Multnomah County, OR"
2020-10-05,2020,10,5,"Multnomah","Oregon","41051",7576,145,798647,948.604327068154,18.1557058374977,7.51270586379223,0.125211764396536,"TAVG","GHCND:USS0022D02S","","","T","",11.9,9.1,"Multnomah County, OR"
2020-10-05,2020,10,5,"Multnomah","Oregon","41051",7576,145,798647,948.604327068154,18.1557058374977,7.51270586379223,0.125211764396536,"TAVG","GHCND:USW00024229","H","","S","",16.5,4.5,"Multnomah County, OR"
2020-10-06,2020,10,6,"Multnomah","Oregon","41051",7623,145,798647,954.489279994791,18.1557058374977,5.88495292663708,0,"TAVG","GHCND:USR0000OLOG","","","U","",19.4,1.6,"Multnomah County, OR"
2020-10-06,2020,10,6,"Multnomah","Oregon","41051",7623,145,798647,954.489279994791,18.1557058374977,5.88495292663708,0,"TAVG","GHCND:USS0022D02S","","","T","",14.1,6.9,"Multnomah County, OR"
2020-10-06,2020,10,6,"Multnomah","Oregon","41051",7623,145,798647,954.489279994791,18.1557058374977,5.88495292663708,0,"TAVG","GHCND:USW00024229","H","","S","",17.1,3.9,"Multnomah County, OR"
2020-10-07,2020,10,7,"Multnomah","Oregon","41051",7665,146,798647,959.748174099446,18.2809176018942,5.25889410465447,0.125211764396539,"TAVG","GHCND:USR0000OLOG","","","U","",15.4,5.6,"Multnomah County, OR"
2020-10-07,2020,10,7,"Multnomah","Oregon","41051",7665,146,798647,959.748174099446,18.2809176018942,5.25889410465447,0.125211764396539,"TAVG","GHCND:USS0022D02S","","","T","",11.9,9.1,"Multnomah County, OR"
2020-10-07,2020,10,7,"Multnomah","Oregon","41051",7665,146,798647,959.748174099446,18.2809176018942,5.25889410465447,0.125211764396539,"TAVG","GHCND:USW00024229","H","","S","",17.7,3.3,"Multnomah County, OR"
2020-10-08,2020,10,8,"Multnomah","Oregon","41051",7746,146,798647,969.890327015565,18.2809176018942,10.1421529161195,0,"TAVG","GHCND:USR0000OLOG","","","U","",12.6,8.4,"Multnomah County, OR"
2020-10-08,2020,10,8,"Multnomah","Oregon","41051",7746,146,798647,969.890327015565,18.2809176018942,10.1421529161195,0,"TAVG","GHCND:USS0022D02S","","","T","",11,10,"Multnomah County, OR"
2020-10-08,2020,10,8,"Multnomah","Oregon","41051",7746,146,798647,969.890327015565,18.2809176018942,10.1421529161195,0,"TAVG","GHCND:USW00024229","H","","S","",16.8,4.2,"Multnomah County, OR"
2020-10-09,2020,10,9,"Multnomah","Oregon","41051",7844,146,798647,982.161079926425,18.2809176018942,12.2707529108603,0,"TAVG","GHCND:USR0000OLOG","","","U","",13.4,7.6,"Multnomah County, OR"
2020-10-09,2020,10,9,"Multnomah","Oregon","41051",7844,146,798647,982.161079926425,18.2809176018942,12.2707529108603,0,"TAVG","GHCND:USS0022D02S","","","T","",11.3,9.7,"Multnomah County, OR"
2020-10-09,2020,10,9,"Multnomah","Oregon","41051",7844,146,798647,982.161079926425,18.2809176018942,12.2707529108603,0,"TAVG","GHCND:USW00024229","H","","S","",16.7,4.3,"Multnomah County, OR"
2020-10-10,2020,10,10,"Multnomah","Oregon","41051",7917,146,798647,991.301538727373,18.2809176018942,9.14045880094716,0,"TAVG","GHCND:USR0000OLOG","","","U","",7.5,13.5,"Multnomah County, OR"
2020-10-10,2020,10,10,"Multnomah","Oregon","41051",7917,146,798647,991.301538727373,18.2809176018942,9.14045880094716,0,"TAVG","GHCND:USS0022D02S","","","T","",7.7,13.3,"Multnomah County, OR"
2020-10-10,2020,10,10,"Multnomah","Oregon","41051",7917,146,798647,991.301538727373,18.2809176018942,9.14045880094716,0,"TAVG","GHCND:USW00024229","H","","S","",16.6,4.4,"Multnomah County, OR"
2020-10-11,2020,10,11,"Multnomah","Oregon","41051",7994,146,798647,1000.94284458591,18.2809176018942,9.6413058585332,0,"TAVG","GHCND:USR0000OLOG","","","U","",8.4,12.6,"Multnomah County, OR"
2020-10-11,2020,10,11,"Multnomah","Oregon","41051",7994,146,798647,1000.94284458591,18.2809176018942,9.6413058585332,0,"TAVG","GHCND:USS0022D02S","","","T","",8,13,"Multnomah County, OR"
2020-10-11,2020,10,11,"Multnomah","Oregon","41051",7994,146,798647,1000.94284458591,18.2809176018942,9.6413058585332,0,"TAVG","GHCND:USW00024229","H","","S","",13.4,7.6,"Multnomah County, OR"
2020-10-12,2020,10,12,"Multnomah","Oregon","41051",8041,146,798647,1006.82779751254,18.2809176018942,5.8849529266372,0,"TAVG","GHCND:USR0000OLOG","","","U","",7.7,13.3,"Multnomah County, OR"
2020-10-12,2020,10,12,"Multnomah","Oregon","41051",8041,146,798647,1006.82779751254,18.2809176018942,5.8849529266372,0,"TAVG","GHCND:USS0022D02S","","","T","",7.1,13.9,"Multnomah County, OR"
2020-10-12,2020,10,12,"Multnomah","Oregon","41051",8041,146,798647,1006.82779751254,18.2809176018942,5.8849529266372,0,"TAVG","GHCND:USW00024229","H","","S","",14.8,6.2,"Multnomah County, OR"
2020-10-13,2020,10,13,"Multnomah","Oregon","41051",8086,148,798647,1012.46232691039,18.5313411306873,5.63452939784418,0.250423528793068,"TAVG","GHCND:USR0000OLOG","","","U","",8.9,12.1,"Multnomah County, OR"
2020-10-13,2020,10,13,"Multnomah","Oregon","41051",8086,148,798647,1012.46232691039,18.5313411306873,5.63452939784418,0.250423528793068,"TAVG","GHCND:USS0022D02S","","","T","",8.4,12.6,"Multnomah County, OR"
2020-10-13,2020,10,13,"Multnomah","Oregon","41051",8086,148,798647,1012.46232691039,18.5313411306873,5.63452939784418,0.250423528793068,"TAVG","GHCND:USW00024229","H","","S","",15.1,5.9,"Multnomah County, OR"
2020-10-14,2020,10,14,"Multnomah","Oregon","41051",8171,149,798647,1023.10532688409,18.6565528950838,10.6429999737055,0.125211764396536,"TAVG","GHCND:USR0000OLOG","","","U","",6.7,14.3,"Multnomah County, OR"
2020-10-14,2020,10,14,"Multnomah","Oregon","41051",8171,149,798647,1023.10532688409,18.6565528950838,10.6429999737055,0.125211764396536,"TAVG","GHCND:USS0022D02S","","","T","",6.2,14.8,"Multnomah County, OR"
2020-10-14,2020,10,14,"Multnomah","Oregon","41051",8171,149,798647,1023.10532688409,18.6565528950838,10.6429999737055,0.125211764396536,"TAVG","GHCND:USW00024229","H","","S","",13.7,7.3,"Multnomah County, OR"
2020-10-15,2020,10,15,"Multnomah","Oregon","41051",8280,149,798647,1036.75340920332,18.6565528950838,13.6480823192225,0,"TAVG","GHCND:USR0000OLOG","","","U","",7.1,13.9,"Multnomah County, OR"
2020-10-15,2020,10,15,"Multnomah","Oregon","41051",8280,149,798647,1036.75340920332,18.6565528950838,13.6480823192225,0,"TAVG","GHCND:USS0022D02S","","","T","",4.7,16.3,"Multnomah County, OR"
2020-10-15,2020,10,15,"Multnomah","Oregon","41051",8280,149,798647,1036.75340920332,18.6565528950838,13.6480823192225,0,"TAVG","GHCND:USW00024229","H","","S","",10.9,10.1,"Multnomah County, OR"
2020-10-16,2020,10,16,"Multnomah","Oregon","41051",8367,152,798647,1047.64683270581,19.0321881882734,10.8934235024985,0.37563529318961,"TAVG","GHCND:USR0000OLOG","","","U","",9.5,11.5,"Multnomah County, OR"
2020-10-16,2020,10,16,"Multnomah","Oregon","41051",8367,152,798647,1047.64683270581,19.0321881882734,10.8934235024985,0.37563529318961,"TAVG","GHCND:USS0022D02S","","","T","",7.5,13.5,"Multnomah County, OR"
2020-10-16,2020,10,16,"Multnomah","Oregon","41051",8367,152,798647,1047.64683270581,19.0321881882734,10.8934235024985,0.37563529318961,"TAVG","GHCND:USW00024229","H","","S","",12.2,8.8,"Multnomah County, OR"
